date,close,volume
2017-03-27,1698.5,1181106130.0
2017-03-28,1733.23,463713650.0
2017-03-29,1682.25,880991729.0
2017-03-30,1687.22,788464752.0
2017-03-31,1692.18,573850374.0
2017-04-01,1684.8,614261102.0
2017-04-02,1725.0,945669731.0
2017-04-03,1721.25,1193499669.0
2017-04-04,1722.38,658151441.0
2017-04-05,1777.23,653654327.0
2017-04-06,1807.85,848606443.0
2017-04-07,1792.17,845419734.0
2017-04-08,1780.79,361067787.0
2017-04-09,1860.87,868391878.0
2017-04-10,1874.54,569924863.0
2017-04-11,1818.39,392864461.0
2017-04-12,1845.18,1253277691.0
2017-04-13,1874.17,835272800.0
2017-04-14,1872.4,1225965089.0
2017-04-15,1871.86,1262427996.0
2017-04-16,1916.91,1152905902.0
2017-04-17,1887.3,765204550.0
2017-04-18,1922.26,555573559.0
2017-04-19,1931.99,429203902.0
2017-04-20,1938.05,1159825127.0
2017-04-21,1923.59,1391995701.0
2017-04-22,1982.44,483157612.0
2017-04-23,2029.4,786268421.0
2017-04-24,2020.29,725366736.0
2017-04-25,2049.85,1182551366.0
2017-04-26,1973.12,898121479.0
2017-04-27,2021.64,408588441.0
2017-04-28,1989.64,713373341.0
2017-04-29,2043.09,857352453.0
2017-04-30,2071.9,927301222.0
2017-05-01,2049.92,1028384319.0
2017-05-02,2041.71,1435752972.0
2017-05-03,2126.7,700118152.0
2017-05-04,2088.65,1274115639.0
2017-05-05,2126.31,1153248695.0
2017-05-06,2109.46,1266625728.0
2017-05-07,2131.14,1115852948.0
2017-05-08,2223.41,1037784542.0
2017-05-09,2213.05,1195260055.0
2017-05-10,2212.25,406356744.0
2017-05-11,2197.53,1463042408.0
2017-05-12,2251.87,1263595495.0
2017-05-13,2238.14,1197559610.0
2017-05-14,2252.55,573912593.0
2017-05-15,2272.42,1090384405.0
2017-05-16,2315.12,555574082.0
2017-05-17,2307.24,420665060.0
2017-05-18,2358.14,516564043.0
2017-05-19,2243.68,735551472.0
2017-05-20,2275.81,1172219195.0
2017-05-21,2326.0,1282848749.0
2017-05-22,2412.17,1421729714.0
2017-05-23,2400.62,465206299.0
2017-05-24,2329.82,626338048.0
2017-05-25,2370.88,1163411948.0
2017-05-26,2414.3,763077759.0
2017-05-27,2377.73,1457543051.0
2017-05-28,2416.97,811325539.0
2017-05-29,2494.96,1263834384.0
2017-05-30,2491.08,1229776082.0
2017-05-31,2501.29,630879348.0
2017-06-01,2461.98,1061538330.0
2017-06-02,2484.42,1562601110.0
2017-06-03,2521.52,750012570.0
2017-06-04,2533.89,1254402503.0
2017-06-05,2577.53,831159318.0
2017-06-06,2701.89,1408117285.0
2017-06-07,2624.72,559708325.0
2017-06-08,2717.18,892024484.0
2017-06-09,2795.05,1461334116.0
2017-06-10,2820.05,1450314829.0
2017-06-11,2738.98,779958756.0
2017-06-12,2838.85,869155674.0
2017-06-13,2822.33,751974696.0
2017-06-14,2858.12,686959473.0
2017-06-15,2898.31,1636213095.0
2017-06-16,2956.22,614097633.0
2017-06-17,2972.85,1204101215.0
2017-06-18,2937.11,1304802471.0
2017-06-19,3019.99,1281025591.0
2017-06-20,2964.09,975585524.0
2017-06-21,3117.84,581441536.0
2017-06-22,3160.38,456729210.0
2017-06-23,3151.85,1700992080.0
2017-06-24,3157.45,1710504331.0
2017-06-25,3281.21,1114633848.0
2017-06-26,3183.43,1756635787.0
2017-06-27,3240.62,1337858756.0
2017-06-28,3391.01,590887148.0
2017-06-29,3359.45,1208114942.0
2017-06-30,3424.77,1783739344.0
2017-07-01,3499.5,721802529.0
2017-07-02,3529.65,725937534.0
2017-07-03,3574.36,1909091646.0
2017-07-04,3501.23,1176868379.0
2017-07-05,3653.07,1879168631.0
2017-07-06,3688.96,1763908005.0
2017-07-07,3527.58,1284743988.0
2017-07-08,3586.04,1891832156.0
2017-07-09,3662.98,1920887652.0
2017-07-10,3759.46,1217331043.0
2017-07-11,3888.6,1772571655.0
2017-07-12,3821.15,780572476.0
2017-07-13,3778.59,731486959.0
2017-07-14,3899.28,885106568.0
2017-07-15,3875.39,1598575309.0
2017-07-16,4060.66,1378127587.0
2017-07-17,4094.98,781463302.0
2017-07-18,4161.94,1905009883.0
2017-07-19,4198.23,1319636910.0
2017-07-20,4057.31,1532686040.0
2017-07-21,4124.43,730502026.0
2017-07-22,4202.91,904579221.0
2017-07-23,4230.65,888005957.0
2017-07-24,4403.14,2050194450.0
2017-07-25,4330.34,1668111345.0
2017-07-26,4298.4,1553063820.0
2017-07-27,4526.23,638527619.0
2017-07-28,4417.67,1021133500.0
2017-07-29,4542.55,1352045750.0
2017-07-30,4725.65,1710703522.0
2017-07-31,4611.54,734631010.0
2017-08-01,4830.86,1048188974.0
2017-08-02,4795.18,918155485.0
2017-08-03,4706.39,801041459.0
2017-08-04,4934.75,1583225757.0
2017-08-05,4888.47,1480968893.0
2017-08-06,4955.93,1471355681.0
2017-08-07,5065.88,942491094.0
2017-08-08,4992.11,1845062665.0
2017-08-09,5236.54,721098776.0
2017-08-10,5158.86,1787756493.0
2017-08-11,5097.09,1537828473.0
2017-08-12,5145.17,1516625456.0
2017-08-13,5341.08,1589171743.0
2017-08-14,5281.77,1153715118.0
2017-08-15,5458.14,797139150.0
2017-08-16,5411.08,1617993396.0
2017-08-17,5429.4,1492036737.0
2017-08-18,5728.33,1429126577.0
2017-08-19,5687.45,1430110042.0
2017-08-20,5589.93,1427809428.0
2017-08-21,5909.16,1949351711.0
2017-08-22,5826.33,2106328890.0
2017-08-23,6011.57,1696409759.0
2017-08-24,5822.78,1241417783.0
2017-08-25,5890.33,2445127017.0
2017-08-26,6271.21,764704712.0
2017-08-27,6336.44,697441860.0
2017-08-28,6206.12,2084122240.0
2017-08-29,6406.01,2519582583.0
2017-08-30,6427.09,1450154855.0
2017-08-31,6628.28,1398656782.0
2017-09-01,6649.44,2426948535.0
2017-09-02,6524.1,1969664982.0
2017-09-03,6706.3,1715080857.0
2017-09-04,6773.05,1345290825.0
2017-09-05,6650.52,1703937785.0
2017-09-06,6864.06,2110063758.0
2017-09-07,6808.6,666992182.0
2017-09-08,6795.81,1249798720.0
2017-09-09,7142.84,1780457885.0
2017-09-10,7156.8,2348492012.0
2017-09-11,7108.41,1374935837.0
2017-09-12,7194.99,2586928660.0
2017-09-13,7468.87,925436957.0
2017-09-14,7584.64,1572997483.0
2017-09-15,7644.29,2553892016.0
2017-09-16,7381.85,1112287170.0
2017-09-17,7498.28,762519859.0
2017-09-18,7808.05,2198376520.0
2017-09-19,7631.22,2251446936.0
2017-09-20,7879.1,1209337493.0
2017-09-21,7872.54,2549093821.0
2017-09-22,7876.71,1783315046.0
2017-09-23,8073.23,2477994067.0
2017-09-24,8376.83,1432703934.0
2017-09-25,8397.43,2212199766.0
2017-09-26,8344.85,1392390625.0
2017-09-27,8341.31,2177791830.0
2017-09-28,8468.67,1399891908.0
2017-09-29,8473.56,2831931273.0
2017-09-30,8994.1,2833533645.0
2017-10-01,8952.81,1727068157.0
2017-10-02,8976.12,2968749848.0
2017-10-03,9312.67,2326881560.0
2017-10-04,9324.29,1511165053.0
2017-10-05,9216.37,1111819826.0
2017-10-06,9290.29,2516254946.0
2017-10-07,9442.43,2758153114.0
2017-10-08,9442.03,2427488062.0
2017-10-09,9833.29,2970305813.0
2017-10-10,9793.55,3090284818.0
2017-10-11,9892.86,1115797096.0
2017-10-12,9808.29,1275602477.0
2017-10-13,10154.69,3036559776.0
2017-10-14,10383.11,1041304877.0
2017-10-15,10416.03,1283040236.0
2017-10-16,10240.66,2445721064.0
2017-10-17,10558.24,2976443576.0
2017-10-18,10404.7,2680722790.0
2017-10-19,10858.06,2231216922.0
2017-10-20,10812.44,3001712242.0
2017-10-21,10829.31,3222702031.0
2017-10-22,10731.81,3158784868.0
2017-10-23,11478.38,1158751980.0
2017-10-24,11623.71,2101723172.0
2017-10-25,11227.23,2384666744.0
2017-10-26,11318.22,3187680974.0
2017-10-27,11679.28,2876014203.0
2017-10-28,11680.32,2248792524.0
2017-10-29,11787.1,1550083146.0
2017-10-30,12020.93,2185635538.0
2017-10-31,11844.89,3433899437.0
2017-11-01,12241.57,3114954460.0
2017-11-02,12700.23,1904203381.0
2017-11-03,12456.98,2399699802.0
2017-11-04,12440.89,1282934812.0
2017-11-05,12601.18,3416390753.0
2017-11-06,12979.62,2053198341.0
2017-11-07,12781.03,1799441443.0
2017-11-08,13094.56,3204161107.0
2017-11-09,13326.91,2737203218.0
2017-11-10,13616.08,1654149945.0
2017-11-11,13869.99,3674005682.0
2017-11-12,13866.51,2328544573.0
2017-11-13,13616.72,3159915942.0
2017-11-14,13759.87,2966289269.0
2017-11-15,14175.19,3572453486.0
2017-11-16,14369.59,2805444514.0
2017-11-17,14099.67,1046327321.0
2017-11-18,14938.88,3750405590.0
2017-11-19,14936.61,3219659809.0
2017-11-20,14863.34,3440580123.0
2017-11-21,14854.71,3043593734.0
2017-11-22,14806.45,2450377722.0
2017-11-23,15297.89,2823478311.0
2017-11-24,15732.08,2859305613.0
2017-11-25,15723.13,2471286891.0
2017-11-26,15432.65,2638538430.0
2017-11-27,15598.95,2586094814.0
2017-11-28,16018.07,3981593463.0
2017-11-29,15931.85,3473080165.0
2017-11-30,16751.74,3539614006.0
2017-12-01,17163.72,1384569365.0
2017-12-02,16516.9,1487409269.0
2017-12-03,16787.61,2673607870.0
2017-12-04,17609.33,1912978089.0
2017-12-05,17355.02,2233393504.0
2017-12-06,17546.03,2855875305.0
2017-12-07,18354.34,1818195331.0
2017-12-08,18215.14,3826054265.0
2017-12-09,18372.37,3876207190.0
2017-12-10,18681.16,1400141826.0
2017-12-11,18452.22,2888592717.0
2017-12-12,18280.88,1112319853.0
2017-12-13,18603.14,2727403164.0
2017-12-14,19099.57,3707251289.0
2017-12-15,19452.53,3987660302.0
2017-12-16,19103.1,2857686911.0
2017-12-17,19240.02,1813474816.0
2017-12-18,19852.01,4128470608.0
2017-12-19,19041.55,1258132265.0
2017-12-20,18244.42,4081067310.0
2017-12-21,18822.29,2953004071.0
2017-12-22,17541.6,4011802682.0
2017-12-23,17521.77,4113426473.0
2017-12-24,17487.42,3445395116.0
2017-12-25,17298.0,2309405866.0
2017-12-26,16343.54,1521165657.0
2017-12-27,16207.69,3568688971.0
2017-12-28,16056.97,3740230914.0
2017-12-29,15710.1,3275712429.0
2017-12-30,15244.94,3916909677.0
2017-12-31,15503.77,2492652062.0
2018-01-01,15447.09,1370921512.0
2018-01-02,14690.67,4048519650.0
2018-01-03,14339.53,3762074787.0
2018-01-04,14602.48,2514216916.0
2018-01-05,14184.95,1232016057.0
2018-01-06,13515.59,4393184052.0
2018-01-07,13445.03,2277382544.0
2018-01-08,13557.41,2539203723.0
2018-01-09,13107.29,3243321394.0
2018-01-10,12415.03,3022960784.0
2018-01-11,12723.38,3364040593.0
2018-01-12,11964.62,1519908201.0
2018-01-13,12202.1,3045045668.0
2018-01-14,11999.92,2029341522.0
2018-01-15,11340.37,1027433599.0
2018-01-16,11272.02,2097665470.0
2018-01-17,11041.05,1395041461.0
2018-01-18,10785.81,2315134902.0
2018-01-19,10827.41,2198601606.0
2018-01-20,10294.41,1987279362.0
2018-01-21,10148.79,2674098943.0
2018-01-22,10105.89,2058742752.0
2018-01-23,9902.4,2045174345.0
2018-01-24,9599.84,3447126548.0
2018-01-25,9901.02,3719248787.0
2018-01-26,9531.1,1399303931.0
2018-01-27,9250.76,1294300402.0
2018-01-28,9038.74,2239335318.0
2018-01-29,8746.08,2047001826.0
2018-01-30,8776.25,2182838203.0
2018-01-31,8437.77,1531577933.0
2018-02-01,8370.76,2498959341.0
2018-02-02,8521.54,1391433048.0
2018-02-03,8248.56,1651386294.0
2018-02-04,8648.57,1763997975.0
2018-02-05,8456.41,2980951127.0
2018-02-06,8284.43,1732996667.0
2018-02-07,8502.22,3134684741.0
2018-02-08,8555.29,1237538914.0
2018-02-09,8203.77,3305744162.0
2018-02-10,8119.09,1662836446.0
2018-02-11,8471.79,3415568033.0
2018-02-12,8113.87,2639823777.0
2018-02-13,8186.98,2344618852.0
2018-02-14,8039.99,1812829314.0
2018-02-15,8295.67,1885244511.0
2018-02-16,7928.0,2276711906.0
2018-02-17,8135.82,2259518102.0
2018-02-18,8154.09,2273558243.0
2018-02-19,8259.9,2059088520.0
2018-02-20,8116.81,1981690246.0
2018-02-21,7891.86,2598084652.0
2018-02-22,8119.81,2899398396.0
2018-02-23,7899.51,2109116209.0
2018-02-24,7981.72,1464969823.0
2018-02-25,7969.16,2667770088.0
2018-02-26,8006.22,1038654951.0
2018-02-27,8076.49,2081210283.0
2018-02-28,7774.81,2110771325.0
2018-03-01,7993.97,2611968414.0
2018-03-02,7793.66,2828152827.0
2018-03-03,7684.07,3069969785.0
2018-03-04,7742.65,2436343677.0
2018-03-05,7509.99,2722446098.0
2018-03-06,7750.68,1727106057.0
2018-03-07,7721.96,945747254.0
2018-03-08,7852.31,2552767036.0
2018-03-09,7561.59,2691459143.0
2018-03-10,7795.92,1921993858.0
2018-03-11,7338.63,1445528824.0
2018-03-12,7542.23,2109119710.0
2018-03-13,7550.51,2250043353.0
2018-03-14,7466.72,1784139001.0
2018-03-15,7590.07,2289088522.0
2018-03-16,7445.27,1668043343.0
2018-03-17,7210.43,1059700419.0
2018-03-18,7362.01,3166892905.0
2018-03-19,7206.62,3082360154.0
2018-03-20,7195.74,1559886619.0
2018-03-21,7311.57,1316453064.0
2018-03-22,7301.18,1971314365.0
2018-03-23,7259.14,2501298116.0
2018-03-24,7184.83,1530616957.0
2018-03-25,7376.17,1097599932.0
2018-03-26,7370.37,2401002926.0
2018-03-27,7273.4,1209679331.0
2018-03-28,7383.08,1413593918.0
2018-03-29,7012.97,1177757588.0
2018-03-30,7156.28,3114458548.0
2018-03-31,6994.37,1759946371.0
2018-04-01,6952.69,2314176368.0
2018-04-02,7036.29,866673191.0
2018-04-03,7091.54,1273589983.0
2018-04-04,7060.49,1729422874.0
2018-04-05,7086.03,1293391501.0
2018-04-06,7084.15,2739547845.0
2018-04-07,6774.43,1020600551.0
2018-04-08,7090.42,1248615762.0
2018-04-09,6842.09,1864454772.0
2018-04-10,6794.72,2809641013.0
2018-04-11,6883.22,2299346427.0
2018-04-12,6890.51,2234794747.0
2018-04-13,6865.22,1608732266.0
2018-04-14,6949.7,2258757979.0
2018-04-15,6915.38,2463217750.0
2018-04-16,6684.48,2208531663.0
2018-04-17,6577.83,1080100734.0
2018-04-18,6570.95,1475586882.0
2018-04-19,6576.95,2373177252.0
2018-04-20,6688.16,1751737521.0
2018-04-21,6518.47,1649921200.0
2018-04-22,6517.5,2229129320.0
2018-04-23,6699.17,2282746067.0
2018-04-24,6799.95,2087521605.0
2018-04-25,6577.53,1094750911.0
2018-04-26,6488.37,1800586121.0
2018-04-27,6365.98,1574408493.0
2018-04-28,6329.17,1065354416.0
2018-04-29,6623.94,3008827939.0
2018-04-30,6483.1,1900751870.0
2018-05-01,6532.64,1725241988.0
2018-05-02,6572.52,1899327620.0
2018-05-03,6260.55,821266222.0
2018-05-04,6501.85,1437266820.0
2018-05-05,6295.67,1969495988.0
2018-05-06,6235.59,1779387371.0
2018-05-07,6434.96,2513133027.0
2018-05-08,6342.02,1013498695.0
2018-05-09,6157.78,2478972266.0
2018-05-10,6406.2,1597217492.0
2018-05-11,6386.23,853951974.0
2018-05-12,6327.75,1994331680.0
2018-05-13,6409.44,994242100.0
2018-05-14,6330.24,2459552591.0
2018-05-15,6113.1,2969548395.0
2018-05-16,6150.56,1524156256.0
2018-05-17,6267.06,1742693172.0
2018-05-18,6312.98,2511191123.0
2018-05-19,6015.92,2528923324.0
2018-05-20,6125.73,1525658273.0
2018-05-21,6151.66,2159557200.0
2018-05-22,5934.77,1037555905.0
2018-05-23,5931.23,1185859044.0
2018-05-24,5859.8,1492577428.0
2018-05-25,5921.6,1912632484.0
2018-05-26,5918.66,2274559109.0
2018-05-27,5888.16,1313636945.0
2018-05-28,6072.9,2929065205.0
2018-05-29,5990.66,945349348.0
2018-05-30,6072.72,2485284893.0
2018-05-31,6038.49,2936251948.0
2018-06-01,6001.68,1016127632.0
2018-06-02,5982.87,1285216357.0
2018-06-03,5910.3,2545579133.0
2018-06-04,5909.6,2211868214.0
2018-06-05,5796.74,1976242790.0
2018-06-06,5702.32,1608850804.0
2018-06-07,5748.17,2089385111.0
2018-06-08,5878.11,931771625.0
2018-06-09,5734.72,1319894465.0
2018-06-10,5861.25,1532595002.0
2018-06-11,5847.97,1439796103.0
2018-06-12,5507.17,2342288749.0
2018-06-13,5738.18,2297638839.0
2018-06-14,5627.68,2132614977.0
2018-06-15,5576.54,844209143.0
2018-06-16,5618.66,1177447246.0
2018-06-17,5566.23,1159228579.0
2018-06-18,5495.23,2454275409.0
2018-06-19,5501.4,1926313529.0
2018-06-20,5560.36,1739826531.0
2018-06-21,5469.58,2141244881.0
2018-06-22,5355.21,902877406.0
2018-06-23,5580.88,1688196816.0
2018-06-24,5347.19,2482070281.0
2018-06-25,5434.49,701750265.0
2018-06-26,5586.33,1141013159.0
2018-06-27,5481.52,981699083.0
2018-06-28,5452.14,1036019007.0
2018-06-29,5526.75,1286828339.0
2018-06-30,5420.12,1224773449.0
2018-07-01,5312.62,2569896651.0
2018-07-02,5230.2,1503949689.0
2018-07-03,5258.79,2134487176.0
2018-07-04,5219.9,2036069243.0
2018-07-05,5352.82,697313528.0
2018-07-06,5264.58,963703996.0
2018-07-07,5169.35,2076385337.0
2018-07-08,5085.26,2091160970.0
2018-07-09,5322.79,2747753277.0
2018-07-10,5183.06,955136771.0
2018-07-11,5057.63,1452031333.0
2018-07-12,5246.99,899596836.0
2018-07-13,5101.63,2471913993.0
2018-07-14,5031.55,2237496830.0
2018-07-15,5205.6,959207784.0
2018-07-16,5263.12,984563213.0
2018-07-17,5105.53,696061438.0
2018-07-18,5126.25,1578219270.0
2018-07-19,5132.48,1962993059.0
2018-07-20,4943.68,1492971969.0
2018-07-21,5090.11,2426368307.0
2018-07-22,4893.83,864882850.0
2018-07-23,5078.61,1874456810.0
2018-07-24,4952.74,2600564123.0
2018-07-25,4916.76,945573920.0
2018-07-26,4890.46,832265204.0
2018-07-27,4957.38,1872885440.0
2018-07-28,4958.14,2232170729.0
2018-07-29,4967.31,2372674719.0
2018-07-30,4942.6,1272285485.0
2018-07-31,4886.2,1679128276.0
2018-08-01,4938.34,1259505761.0
2018-08-02,4721.36,2411145496.0
2018-08-03,4968.02,1663728970.0
2018-08-04,4709.18,1628991209.0
2018-08-05,4833.46,1707220019.0
2018-08-06,4928.92,2641590601.0
2018-08-07,4901.2,928419880.0
2018-08-08,4865.23,1792525602.0
2018-08-09,4709.15,1987592914.0
2018-08-10,4807.48,2544764498.0
2018-08-11,4794.85,690762637.0
2018-08-12,4581.74,1148829261.0
2018-08-13,4559.85,757876047.0
2018-08-14,4756.04,1650888627.0
2018-08-15,4696.46,1629653554.0
2018-08-16,4622.59,2005803773.0
2018-08-17,4515.82,1666025844.0
2018-08-18,4649.77,1187026550.0
2018-08-19,4550.91,1623919290.0
2018-08-20,4507.52,2183982045.0
2018-08-21,4585.11,1397324924.0
2018-08-22,4597.8,2256890802.0
2018-08-23,4596.41,771817967.0
2018-08-24,4587.06,2052411310.0
2018-08-25,4613.02,757320675.0
2018-08-26,4393.32,1450436888.0
2018-08-27,4478.74,1797008476.0
2018-08-28,4426.25,2038366352.0
2018-08-29,4528.16,868339568.0
2018-08-30,4505.48,1979638051.0
2018-08-31,4346.8,2417067371.0
2018-09-01,4428.74,2117257170.0
2018-09-02,4467.42,953017184.0
2018-09-03,4297.07,2082065442.0
2018-09-04,4321.14,2285146002.0
2018-09-05,4439.59,688733887.0
2018-09-06,4435.25,1148906663.0
2018-09-07,4228.0,1937765479.0
2018-09-08,4348.15,771273054.0
2018-09-09,4303.33,1296483019.0
2018-09-10,4301.55,1682696464.0
2018-09-11,4254.37,1093884966.0
2018-09-12,4173.36,1670369882.0
2018-09-13,4319.03,1052135839.0
2018-09-14,4251.2,701244450.0
2018-09-15,4328.12,1083516533.0
2018-09-16,4215.69,1325506410.0
2018-09-17,4121.46,2313594012.0
2018-09-18,4286.91,1653667181.0
2018-09-19,4287.9,2004338328.0
2018-09-20,4150.93,1202952518.0
2018-09-21,4137.38,1931488054.0
2018-09-22,4088.58,749386579.0
2018-09-23,4101.18,1524686397.0
2018-09-24,4219.37,949101889.0
2018-09-25,4182.33,2423238791.0
2018-09-26,4206.25,743530749.0
2018-09-27,4073.54,1119844918.0
2018-09-28,4153.73,1213459154.0
2018-09-29,4069.93,620551571.0
2018-09-30,3971.89,1611400493.0
2018-10-01,3984.64,1719968159.0
2018-10-02,4010.97,1669639935.0
2018-10-03,4005.71,1994888570.0
2018-10-04,3921.97,2202081322.0
2018-10-05,4044.93,1048512565.0
2018-10-06,3852.83,1315042066.0
2018-10-07,3894.8,1209041043.0
2018-10-08,4026.43,2189178011.0
2018-10-09,4040.34,606503169.0
2018-10-10,3958.8,2120160093.0
2018-10-11,3963.02,784548425.0
2018-10-12,3904.66,1017778567.0
2018-10-13,3883.83,698425477.0
2018-10-14,3989.24,1881050307.0
2018-10-15,3767.52,2194726662.0
2018-10-16,3941.71,1526451808.0
2018-10-17,3884.34,1253720352.0
2018-10-18,3935.22,747740249.0
2018-10-19,3721.94,811716741.0
2018-10-20,3875.77,724199875.0
2018-10-21,3806.49,1350975099.0
2018-10-22,3884.67,1012690526.0
2018-10-23,3713.74,1126042796.0
2018-10-24,3823.97,1822416209.0
2018-10-25,3797.5,1144024837.0
2018-10-26,3682.02,705618815.0
2018-10-27,3655.23,1918238979.0
2018-10-28,3729.02,850596019.0
2018-10-29,3624.26,1371552382.0
2018-10-30,3666.68,1500133625.0
2018-10-31,3778.5,947713804.0
2018-11-01,3622.56,1026363816.0
2018-11-02,3570.11,836030050.0
2018-11-03,3682.85,2005810018.0
2018-11-04,3673.87,645486434.0
2018-11-05,3692.77,1145000508.0
2018-11-06,3520.16,983364744.0
2018-11-07,3566.43,1441248263.0
2018-11-08,3624.62,1018350189.0
2018-11-09,3680.72,630098186.0
2018-11-10,3544.01,1332777515.0
2018-11-11,3606.38,998131721.0
2018-11-12,3534.49,1926888094.0
2018-11-13,3455.33,578460681.0
2018-11-14,3590.58,2247243830.0
2018-11-15,3432.19,1931817542.0
2018-11-16,3472.33,1618326712.0
2018-11-17,3518.67,1547986271.0
2018-11-18,3427.33,1912220355.0
2018-11-19,3367.48,657912317.0
2018-11-20,3539.75,1317106488.0
2018-11-21,3368.91,2048586585.0
2018-11-22,3502.93,1121517264.0
2018-11-23,3330.52,1306473863.0
2018-11-24,3345.93,1495598347.0
2018-11-25,3469.13,1222599978.0
2018-11-26,3297.18,1663578055.0
2018-11-27,3316.12,899455614.0
2018-11-28,3308.82,1005251931.0
2018-11-29,3439.08,615025912.0
2018-11-30,3375.36,958897337.0
2018-12-01,3300.01,1220249059.0
2018-12-02,3340.93,649559919.0
2018-12-03,3276.68,767689191.0
2018-12-04,3250.64,1979118394.0
2018-12-05,3305.26,1579662860.0
2018-12-06,3349.64,1860897548.0
2018-12-07,3376.18,1846842311.0
2018-12-08,3242.14,1424563053.0
2018-12-09,3256.72,2026548315.0
2018-12-10,3250.16,1172634031.0
2018-12-11,3177.45,1047785685.0
2018-12-12,3175.27,1973885397.0
2018-12-13,3273.59,639086669.0
2018-12-14,3304.54,1413491949.0
2018-12-15,3251.23,2166103753.0
2018-12-16,3314.99,711283887.0
2018-12-17,3277.38,978720234.0
2018-12-18,3332.56,2057545972.0
2018-12-19,3206.55,2145981987.0
2018-12-20,3262.48,1920620000.0
2018-12-21,3402.18,1143928738.0
2018-12-22,3435.43,1968724794.0
2018-12-23,3325.54,1521660310.0
2018-12-24,3478.93,1733044208.0
2018-12-25,3526.54,611893324.0
2018-12-26,3507.87,2162115527.0
2018-12-27,3504.75,1512500454.0
2018-12-28,3451.09,2212265575.0
2018-12-29,3623.63,1416332387.0
2018-12-30,3527.45,1394380458.0
2018-12-31,3505.98,955064759.0
2019-01-01,3559.46,1692756520.0
2019-01-02,3537.68,2455897781.0
2019-01-03,3607.72,919354024.0
2019-01-04,3748.47,2529791612.0
2019-01-05,3804.27,1337099212.0
2019-01-06,3646.75,1833275275.0
2019-01-07,3876.49,2275911082.0
2019-01-08,3888.58,2457053831.0
2019-01-09,3943.19,1464908435.0
2019-01-10,3967.61,1515177931.0
2019-01-11,3800.1,1291970766.0
2019-01-12,3836.14,1003225492.0
2019-01-13,4056.62,2364919399.0
2019-01-14,4089.05,2073306402.0
2019-01-15,3929.72,2693588664.0
2019-01-16,4084.18,2661870808.0
2019-01-17,4136.75,1181309215.0
2019-01-18,4118.23,1077253593.0
2019-01-19,4078.4,2153467072.0
2019-01-20,4063.37,2234338471.0
2019-01-21,4299.34,2774043782.0
2019-01-22,4189.69,2835813497.0
2019-01-23,4366.42,797482123.0
2019-01-24,4305.11,2716016754.0
2019-01-25,4430.92,1217446683.0
2019-01-26,4358.51,2766903475.0
2019-01-27,4278.79,2328444826.0
2019-01-28,4335.72,2858943043.0
2019-01-29,4348.66,2651989423.0
2019-01-30,4359.13,2270942691.0
2019-01-31,4539.57,2712542762.0
2019-02-01,4520.3,1327989704.0
2019-02-02,4499.23,887904245.0
2019-02-03,4533.99,980742773.0
2019-02-04,4496.03,1591551298.0
2019-02-05,4733.65,2957113615.0
2019-02-06,4811.03,1891609251.0
2019-02-07,4702.34,1989923020.0
2019-02-08,4657.24,1830517304.0
2019-02-09,4911.1,2276313862.0
2019-02-10,4895.52,1145212673.0
2019-02-11,4751.72,2682183079.0
2019-02-12,4851.55,1498770788.0
2019-02-13,5081.88,958715823.0
2019-02-14,4885.22,1634836342.0
2019-02-15,5090.08,2072745654.0
2019-02-16,5177.59,1012589932.0
2019-02-17,5122.39,2236610427.0
2019-02-18,5125.47,860739469.0
2019-02-19,5305.39,1197815550.0
2019-02-20,5327.6,1181308172.0
2019-02-21,5118.36,1272255502.0
2019-02-22,5183.79,2448489017.0
2019-02-23,5391.42,2576466388.0
2019-02-24,5283.85,1474900397.0
2019-02-25,5313.39,921219156.0
2019-02-26,5461.16,2861040785.0
2019-02-27,5363.54,1677647538.0
2019-02-28,5493.35,1535716699.0
2019-03-01,5611.56,2307771341.0
2019-03-02,5497.17,878540000.0
2019-03-03,5527.49,1533763452.0
2019-03-04,5537.48,2890576187.0
2019-03-05,5655.57,1813640756.0
2019-03-06,5759.3,2490280668.0
2019-03-07,5662.67,2178972075.0
2019-03-08,5736.84,3046435981.0
2019-03-09,5843.87,1965450977.0
2019-03-10,5848.7,2014927152.0
2019-03-11,5878.05,1522830059.0
2019-03-12,5861.44,2742669385.0
2019-03-13,6124.58,1082202120.0
2019-03-14,6050.61,2245502685.0
2019-03-15,6326.14,2422775295.0
2019-03-16,6217.16,3055106646.0
2019-03-17,6361.66,1979233910.0
2019-03-18,6301.31,3144074747.0
2019-03-19,6324.18,3188509806.0
2019-03-20,6370.83,1085958172.0
2019-03-21,6581.73,2804759721.0
2019-03-22,6474.09,3276000232.0
2019-03-23,6638.0,2717861022.0
2019-03-24,6615.39,1217528771.0
2019-03-25,6717.96,1369195291.0
2019-03-26,6857.77,3567645329.0
2019-03-27,6836.91,1253856174.0
2019-03-28,6730.52,3578019699.0
2019-03-29,6784.5,3616771965.0
2019-03-30,6912.92,3203168378.0
2019-03-31,6810.17,3388140614.0
2019-04-01,7133.92,1115867628.0
2019-04-02,6964.6,2012306893.0
2019-04-03,6989.11,1681600641.0
2019-04-04,7096.41,3354814975.0
2019-04-05,7289.34,2694596509.0
2019-04-06,7228.15,2112420456.0
2019-04-07,7233.67,1351510298.0
2019-04-08,7362.64,3091279339.0
